time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-2.10526920731,-2.84294251264,19.0613047696,5.99313488784,0.0980629410172,0.0,-2.00556300354,-3.56420495318,4.8089322327,-0.202236482656,0.00400529901914,0.0,419.0701687637703,419.98644850734513,419.124309595018,419.59159765111286
2.940000000000002,-2.22811034193,-3.06398891603,19.3555146781,5.9821628747,0.102033052905,0.0,-2.08951839233,-3.80490505932,4.99619961876,-0.215308178612,-0.0183846287488,0.0,506.08269600472784,504.4683400904419,504.7160976527282,503.7351955783329
3.000000000000002,-2.35563367436,-3.29849398783,19.6568266004,5.96923357135,0.100981230336,0.0,-2.16111285453,-4.01301258462,5.04637991178,-0.216127552037,-0.0168295491436,0.0,466.81892316894834,466.94036213108126,466.9543502374899,466.84696023113287
3.0600000000000023,-2.4873224502,-3.54537029294,19.9599322263,5.95999331658,0.100859209897,0.0,-2.22849228388,-4.21697689513,5.05629037559,-0.196145713884,-0.0284205042632,0.0,456.65621821668043,455.7305078633418,455.7745984447587,457.3272759942917
3.1200000000000023,-2.62291638213,-3.80420469936,20.2621750378,5.95049514644,0.103160902799,0.0,-2.29148208098,-4.41161341152,5.01783167449,-0.213897350132,-0.00765991426192,0.0,441.05825795836734,442.769897643538,443.3364481189285,441.8348278639645
3.1800000000000024,-2.76216226289,-4.07437836092,20.5605178893,5.9381873057,0.102989938574,0.0,-2.35006251233,-4.59517630375,4.92649212505,-0.223133960893,-0.00285358746015,0.0,426.2556076609106,426.66634724244756,425.20274352800806,424.36153965297467
3.2400000000000024,-2.90596942814,-4.35916593397,20.8627111204,5.92850783186,0.104670156399,0.0,-2.44353625733,-4.89834806192,5.14427368176,-0.24546536245,0.0109001340323,0.0,524.0757696478169,525.0310113314521,524.8462188059075,523.249613309542
3.3000000000000025,-3.05494547346,-4.66073863712,21.1733307192,5.91408492052,0.110834710596,0.0,-2.52287624041,-5.15512684865,5.20788179545,-0.252835127922,-0.0160428855996,0.0,484.0774717315989,482.04527366806593,483.60164467318947,482.9898827795266
3.3600000000000025,-3.20876628887,-4.97790319859,21.4873591547,5.90358736497,0.113813781002,0.0,-2.60466913525,-5.41777776798,5.25814799592,-0.230327122485,0.00453870782662,0.0,481.9241658278096,483.4778096500842,481.9036142174343,483.5474442994971
3.4200000000000026,-3.36681938695,-5.30867550953,21.7983358322,5.8898801941,0.114095060175,0.0,-2.66384496072,-5.6090552697,5.10738171456,-0.227663650274,0.00175297593227,0.0,418.6441697778794,418.40156554749603,417.9830801858159,418.1592421649365
